userid,score
1044213,0
1044477,0
1046308,0
1046381,0
1046635,0
1046640,0
1046985,0
1046987,0
1046988,0
1046990,0
1047059,0
1047622,0
1047906,0
1048233,0
1048736,0
1048835,0
1048836,0
1049099,0
1049108,0
1049617,0
1053022,0
1053828,0
1053901,0
1054370,0
1056260,0
1056655,0
1056868,0
1057474,0
1059656,0
1059939,0
1061532,0
1061630,0
1061732,0
1062068,0
1063941,0
1064248,0
1065229,0
1070282,0
1072121,0
1072972,0
1074371,0
1075961,0
1076707,0
1078286,0
1079002,0
1079410,0
1082650,0
1087439,0
1089712,0
1091337,0
1091553,0
1091696,0
1092601,0
1093174,0
1093447,0
1093848,0
1094324,0
1095839,0
1096863,0
1097093,0
1097575,0
1098456,0
1100009,0
1108124,0
1108131,0
1108256,0
1109362,0
1111601,0
1116101,0
1116903,0
1117341,0
1117627,0
1120319,0
1125268,0
1127530,0
1128424,0
1128766,0
1129017,0
1129042,0
1131409,0
1132143,0
1132147,0
1134110,0
1142784,0
1144930,0
1153074,0
1159879,0
1168458,0
1173066,0
1177948,0
1187524,0
1193887,0
1199651,0
1199808,0
1207006,0
1209328,0
1214743,0
1218075,0
1221202,0
1222024,0
1228259,0
1231207,0
1284705,0
1314468,0
568,-0.333342
821,-0.333342
873,-0.333342
921,-0.333342
1154,-0.333342
2195,-0.333342
2891,-0.333342
9240,-0.333342
9659,-0.333342
9849,-0.333342
12972,-0.333342
13072,-0.333342
14242,-0.333342
15895,-0.333342
16031,-0.333342
20021,-0.333342
23782,-0.333342
26057,-0.333342
27133,-0.333342
29406,-0.333342
31610,-0.333342
32256,-0.333342
33694,-0.333342
35135,-0.333342
36233,-0.333342
36235,-0.333342
36244,-0.333342
36837,-0.333342
39309,-0.333342
40854,-0.333342
44244,-0.333342
45525,-0.333342
45570,-0.333342
48612,-0.333342
49108,-0.333342
49157,-0.333342
49229,-0.333342
49927,-0.333342
51787,-0.333342
51953,-0.333342
52322,-0.333342
54825,-0.333342
55771,-0.333342
57217,-0.333342
58287,-0.333342
64552,-0.333342
66735,-0.333342
67734,-0.333342
70712,-0.333342
74349,-0.333342
76523,-0.333342
78529,-0.333342
79777,-0.333342
80940,-0.333342
84375,-0.333342
89581,-0.333342
91212,-0.333342
92476,-0.333342
93186,-0.333342
93350,-0.333342
94234,-0.333342
94886,-0.333342
95896,-0.333342
96910,-0.333342
98478,-0.333342
98536,-0.333342
99296,-0.333342
99434,-0.333342
100774,-0.333342
100838,-0.333342
101075,-0.333342
101833,-0.333342
102013,-0.333342
102354,-0.333342
103149,-0.333342
103844,-0.333342
104137,-0.333342
105580,-0.333342
106034,-0.333342
106296,-0.333342
106837,-0.333342
107420,-0.333342
108593,-0.333342
108643,-0.333342
109487,-0.333342
109665,-0.333342
110442,-0.333342
112540,-0.333342
113282,-0.333342
113346,-0.333342
113853,-0.333342
113880,-0.333342
114032,-0.333342
114825,-0.333342
115083,-0.333342
115124,-0.333342
115995,-0.333342
116180,-0.333342
116872,-0.333342
117079,-0.333342
117148,-0.333342
119060,-0.333342
120261,-0.333342
120860,-0.333342
120865,-0.333342
122057,-0.333342
122076,-0.333342
122648,-0.333342
122854,-0.333342
122956,-0.333342
123215,-0.333342
123951,-0.333342
124138,-0.333342
124185,-0.333342
124861,-0.333342
125927,-0.333342
126132,-0.333342
126268,-0.333342
126314,-0.333342
126449,-0.333342
126804,-0.333342
126941,-0.333342
126946,-0.333342
127047,-0.333342
127302,-0.333342
127959,-0.333342
128062,-0.333342
128683,-0.333342
130819,-0.333342
132434,-0.333342
132655,-0.333342
134103,-0.333342
134919,-0.333342
135001,-0.333342
136300,-0.333342
136460,-0.333342
136649,-0.333342
137026,-0.333342
137311,-0.333342
137320,-0.333342
137398,-0.333342
138324,-0.333342
138432,-0.333342
138911,-0.333342
138918,-0.333342
139909,-0.333342
140105,-0.333342
140265,-0.333342
140293,-0.333342
140387,-0.333342
140606,-0.333342
140962,-0.333342
140999,-0.333342
142120,-0.333342
142232,-0.333342
142578,-0.333342
143053,-0.333342
143467,-0.333342
143469,-0.333342
143640,-0.333342
143725,-0.333342
143793,-0.333342
144348,-0.333342
144350,-0.333342
144625,-0.333342
144929,-0.333342
145455,-0.333342
145872,-0.333342
146181,-0.333342
146294,-0.333342
146298,-0.333342
146301,-0.333342
146519,-0.333342
146590,-0.333342
146643,-0.333342
147087,-0.333342
147259,-0.333342
147669,-0.333342
147771,-0.333342
147831,-0.333342
147919,-0.333342
148055,-0.333342
148080,-0.333342
148335,-0.333342
148391,-0.333342
148392,-0.333342
148399,-0.333342
148412,-0.333342
148661,-0.333342
148719,-0.333342
148790,-0.333342
148794,-0.333342
149571,-0.333342
149741,-0.333342
149959,-0.333342
150295,-0.333342
150395,-0.333342
151031,-0.333342
151626,-0.333342
151703,-0.333342
151853,-0.333342
151894,-0.333342
151958,-0.333342
152095,-0.333342
152719,-0.333342
153119,-0.333342
153249,-0.333342
153330,-0.333342
153539,-0.333342
154537,-0.333342
154545,-0.333342
154629,-0.333342
154630,-0.333342
154634,-0.333342
155006,-0.333342
155021,-0.333342
155137,-0.333342
155177,-0.333342
155254,-0.333342
155588,-0.333342
155647,-0.333342
155736,-0.333342
156413,-0.333342
156883,-0.333342
157079,-0.333342
157132,-0.333342
157223,-0.333342
157415,-0.333342
157495,-0.333342
157573,-0.333342
157583,-0.333342
157805,-0.333342
157820,-0.333342
157847,-0.333342
158742,-0.333342
159031,-0.333342
159121,-0.333342
159175,-0.333342
159384,-0.333342
159440,-0.333342
159447,-0.333342
159680,-0.333342
159683,-0.333342
159730,-0.333342
159781,-0.333342
159848,-0.333342
160012,-0.333342
160019,-0.333342
160032,-0.333342
160943,-0.333342
160951,-0.333342
160953,-0.333342
160999,-0.333342
161005,-0.333342
161006,-0.333342
161012,-0.333342
161253,-0.333342
161367,-0.333342
161389,-0.333342
161390,-0.333342
161578,-0.333342
161683,-0.333342
161781,-0.333342
161899,-0.333342
162000,-0.333342
162069,-0.333342
162136,-0.333342
163214,-0.333342
163291,-0.333342
163839,-0.333342
164016,-0.333342
164211,-0.333342
164344,-0.333342
164381,-0.333342
165136,-0.333342
165996,-0.333342
166051,-0.333342
166328,-0.333342
166337,-0.333342
166493,-0.333342
166512,-0.333342
166519,-0.333342
166720,-0.333342
166739,-0.333342
166784,-0.333342
166867,-0.333342
166888,-0.333342
166903,-0.333342
167053,-0.333342
167119,-0.333342
167881,-0.333342
170841,-0.333342
171609,-0.333342
171801,-0.333342
171859,-0.333342
172300,-0.333342
172597,-0.333342
172713,-0.333342
172858,-0.333342
172991,-0.333342
173011,-0.333342
174500,-0.333342
174502,-0.333342
174741,-0.333342
174932,-0.333342
175239,-0.333342
175305,-0.333342
175553,-0.333342
175556,-0.333342
175672,-0.333342
176180,-0.333342
177053,-0.333342
177065,-0.333342
178158,-0.333342
178169,-0.333342
181396,-0.333342
181486,-0.333342
181545,-0.333342
182186,-0.333342
182300,-0.333342
182305,-0.333342
182329,-0.333342
182340,-0.333342
182942,-0.333342
183016,-0.333342
183447,-0.333342
183669,-0.333342
185501,-0.333342
185514,-0.333342
185551,-0.333342
185777,-0.333342
185785,-0.333342
185899,-0.333342
186247,-0.333342
186251,-0.333342
186396,-0.333342
186837,-0.333342
186845,-0.333342
187026,-0.333342
187398,-0.333342
187971,-0.333342
189523,-0.333342
189532,-0.333342
189556,-0.333342
190051,-0.333342
190212,-0.333342
190220,-0.333342
191751,-0.333342
192207,-0.333342
192293,-0.333342
193372,-0.333342
193567,-0.333342
193645,-0.333342
193783,-0.333342
193806,-0.333342
194264,-0.333342
194306,-0.333342
194421,-0.333342
194438,-0.333342
194477,-0.333342
194479,-0.333342
194485,-0.333342
194897,-0.333342
195165,-0.333342
195356,-0.333342
195359,-0.333342
195450,-0.333342
195492,-0.333342
195749,-0.333342
195927,-0.333342
195951,-0.333342
197075,-0.333342
197121,-0.333342
197129,-0.333342
197172,-0.333342
197272,-0.333342
197605,-0.333342
197643,-0.333342
197800,-0.333342
197820,-0.333342
198216,-0.333342
198244,-0.333342
198632,-0.333342
198650,-0.333342
198819,-0.333342
200500,-0.333342
200735,-0.333342
202159,-0.333342
202436,-0.333342
202454,-0.333342
202478,-0.333342
202500,-0.333342
202634,-0.333342
202664,-0.333342
202744,-0.333342
203091,-0.333342
203096,-0.333342
203138,-0.333342
203271,-0.333342
203285,-0.333342
203309,-0.333342
203369,-0.333342
203382,-0.333342
203418,-0.333342
203713,-0.333342
203949,-0.333342
204002,-0.333342
204174,-0.333342
204302,-0.333342
204442,-0.333342
204557,-0.333342
204780,-0.333342
204892,-0.333342
205000,-0.333342
205030,-0.333342
205083,-0.333342
205129,-0.333342
205139,-0.333342
205331,-0.333342
206242,-0.333342
206250,-0.333342
206269,-0.333342
206367,-0.333342
206640,-0.333342
206649,-0.333342
206695,-0.333342
207059,-0.333342
207089,-0.333342
207648,-0.333342
207825,-0.333342
208225,-0.333342
208275,-0.333342
208337,-0.333342
208353,-0.333342
208356,-0.333342
208584,-0.333342
208611,-0.333342
208620,-0.333342
208776,-0.333342
208777,-0.333342
208800,-0.333342
208812,-0.333342
208816,-0.333342
208818,-0.333342
208836,-0.333342
208839,-0.333342
208840,-0.333342
208868,-0.333342
209853,-0.333342
209976,-0.333342
209987,-0.333342
210043,-0.333342
210060,-0.333342
210066,-0.333342
210110,-0.333342
210111,-0.333342
210112,-0.333342
210447,-0.333342
210457,-0.333342
210655,-0.333342
210659,-0.333342
210724,-0.333342
210779,-0.333342
210784,-0.333342
210795,-0.333342
211334,-0.333342
211336,-0.333342
211363,-0.333342
211373,-0.333342
211387,-0.333342
211400,-0.333342
211691,-0.333342
211709,-0.333342
211745,-0.333342
211854,-0.333342
211910,-0.333342
211933,-0.333342
211941,-0.333342
211949,-0.333342
211967,-0.333342
211978,-0.333342
212280,-0.333342
212330,-0.333342
212337,-0.333342
212351,-0.333342
212357,-0.333342
212375,-0.333342
212405,-0.333342
212503,-0.333342
213418,-0.333342
213421,-0.333342
214955,-0.333342
214983,-0.333342
215007,-0.333342
215098,-0.333342
215123,-0.333342
215140,-0.333342
215174,-0.333342
215179,-0.333342
215306,-0.333342
215445,-0.333342
215528,-0.333342
215538,-0.333342
215594,-0.333342
215617,-0.333342
215626,-0.333342
215678,-0.333342
215681,-0.333342
215896,-0.333342
216033,-0.333342
216055,-0.333342
216072,-0.333342
216075,-0.333342
216105,-0.333342
216114,-0.333342
216133,-0.333342
216365,-0.333342
216414,-0.333342
216416,-0.333342
216530,-0.333342
216537,-0.333342
216548,-0.333342
216646,-0.333342
216651,-0.333342
216661,-0.333342
216672,-0.333342
216692,-0.333342
216942,-0.333342
216953,-0.333342
216995,-0.333342
217113,-0.333342
217151,-0.333342
217160,-0.333342
217207,-0.333342
217253,-0.333342
217276,-0.333342
217283,-0.333342
217658,-0.333342
217687,-0.333342
217690,-0.333342
217699,-0.333342
217788,-0.333342
217836,-0.333342
217905,-0.333342
217937,-0.333342
217941,-0.333342
217951,-0.333342
218006,-0.333342
218229,-0.333342
218259,-0.333342
218335,-0.333342
218440,-0.333342
218463,-0.333342
218523,-0.333342
218586,-0.333342
218607,-0.333342
218858,-0.333342
218864,-0.333342
218872,-0.333342
218892,-0.333342
219036,-0.333342
219041,-0.333342
219109,-0.333342
219113,-0.333342
219118,-0.333342
219131,-0.333342
219137,-0.333342
219892,-0.333342
220217,-0.333342
220219,-0.333342
220225,-0.333342
220400,-0.333342
220493,-0.333342
220495,-0.333342
220521,-0.333342
220540,-0.333342
220572,-0.333342
220587,-0.333342
220614,-0.333342
220622,-0.333342
220630,-0.333342
220665,-0.333342
220928,-0.333342
220970,-0.333342
220992,-0.333342
221079,-0.333342
221083,-0.333342
221198,-0.333342
221266,-0.333342
221414,-0.333342
221420,-0.333342
221458,-0.333342
221493,-0.333342
221536,-0.333342
221551,-0.333342
221909,-0.333342
222006,-0.333342
222034,-0.333342
222272,-0.333342
222359,-0.333342
222376,-0.333342
222379,-0.333342
222399,-0.333342
222406,-0.333342
222457,-0.333342
222469,-0.333342
222481,-0.333342
222516,-0.333342
222524,-0.333342
222530,-0.333342
222558,-0.333342
222882,-0.333342
222932,-0.333342
223010,-0.333342
223019,-0.333342
223183,-0.333342
223188,-0.333342
223242,-0.333342
223318,-0.333342
223402,-0.333342
223420,-0.333342
223430,-0.333342
223473,-0.333342
223498,-0.333342
223556,-0.333342
223857,-0.333342
223858,-0.333342
223877,-0.333342
223929,-0.333342
223930,-0.333342
224035,-0.333342
224147,-0.333342
224302,-0.333342
224573,-0.333342
224672,-0.333342
224693,-0.333342
224700,-0.333342
226186,-0.333342
226407,-0.333342
226429,-0.333342
226481,-0.333342
226561,-0.333342
227131,-0.333342
227275,-0.333342
227339,-0.333342
227353,-0.333342
227354,-0.333342
227382,-0.333342
227748,-0.333342
227954,-0.333342
228013,-0.333342
228045,-0.333342
228053,-0.333342
228067,-0.333342
228094,-0.333342
228095,-0.333342
228121,-0.333342
228129,-0.333342
228516,-0.333342
228589,-0.333342
228721,-0.333342
228832,-0.333342
228886,-0.333342
228890,-0.333342
228925,-0.333342
228938,-0.333342
229258,-0.333342
229265,-0.333342
229292,-0.333342
229342,-0.333342
229360,-0.333342
229363,-0.333342
229435,-0.333342
229450,-0.333342
229513,-0.333342
229521,-0.333342
229543,-0.333342
229625,-0.333342
229637,-0.333342
229638,-0.333342
229641,-0.333342
229646,-0.333342
231291,-0.333342
231403,-0.333342
231420,-0.333342
231502,-0.333342
231512,-0.333342
231514,-0.333342
231515,-0.333342
231529,-0.333342
231600,-0.333342
231603,-0.333342
231604,-0.333342
231637,-0.333342
231653,-0.333342
232163,-0.333342
232362,-0.333342
232367,-0.333342
232376,-0.333342
232413,-0.333342
232444,-0.333342
232463,-0.333342
232491,-0.333342
232499,-0.333342
232501,-0.333342
232604,-0.333342
232630,-0.333342
232899,-0.333342
232914,-0.333342
232938,-0.333342
232963,-0.333342
233023,-0.333342
233086,-0.333342
233158,-0.333342
233218,-0.333342
233531,-0.333342
233616,-0.333342
233785,-0.333342
233820,-0.333342
233840,-0.333342
234174,-0.333342
234334,-0.333342
234343,-0.333342
234344,-0.333342
234373,-0.333342
234424,-0.333342
234455,-0.333342
234456,-0.333342
234520,-0.333342
235559,-0.333342
235595,-0.333342
235695,-0.333342
235702,-0.333342
235730,-0.333342
235735,-0.333342
235736,-0.333342
235754,-0.333342
235810,-0.333342
235864,-0.333342
236100,-0.333342
236121,-0.333342
236195,-0.333342
236237,-0.333342
236238,-0.333342
236253,-0.333342
236258,-0.333342
236278,-0.333342
236289,-0.333342
236307,-0.333342
236330,-0.333342
236335,-0.333342
236585,-0.333342
236681,-0.333342
236725,-0.333342
236768,-0.333342
236778,-0.333342
239344,-0.333342
239487,-0.333342
239543,-0.333342
239547,-0.333342
240368,-0.333342
240820,-0.333342
241307,-0.333342
242066,-0.333342
242197,-0.333342
242233,-0.333342
242263,-0.333342
242266,-0.333342
242732,-0.333342
242988,-0.333342
243038,-0.333342
243123,-0.333342
243870,-0.333342
243917,-0.333342
243935,-0.333342
243946,-0.333342
243948,-0.333342
243988,-0.333342
243990,-0.333342
244252,-0.333342
245274,-0.333342
245423,-0.333342
246392,-0.333342
246761,-0.333342
246765,-0.333342
246789,-0.333342
247044,-0.333342
247269,-0.333342
247397,-0.333342
247398,-0.333342
247560,-0.333342
247569,-0.333342
247581,-0.333342
247604,-0.333342
247635,-0.333342
247646,-0.333342
248077,-0.333342
248078,-0.333342
248176,-0.333342
248241,-0.333342
248254,-0.333342
248320,-0.333342
248324,-0.333342
248325,-0.333342
248326,-0.333342
249492,-0.333342
249495,-0.333342
249607,-0.333342
249877,-0.333342
249973,-0.333342
249977,-0.333342
249979,-0.333342
250039,-0.333342
250050,-0.333342
250081,-0.333342
250333,-0.333342
250339,-0.333342
250507,-0.333342
250521,-0.333342
250587,-0.333342
250592,-0.333342
250871,-0.333342
250972,-0.333342
250993,-0.333342
251032,-0.333342
251084,-0.333342
251085,-0.333342
251348,-0.333342
251494,-0.333342
251497,-0.333342
251538,-0.333342
251965,-0.333342
252024,-0.333342
252401,-0.333342
252562,-0.333342
252566,-0.333342
252570,-0.333342
252670,-0.333342
252962,-0.333342
253082,-0.333342
253168,-0.333342
253184,-0.333342
253187,-0.333342
253476,-0.333342
253600,-0.333342
253612,-0.333342
253655,-0.333342
253673,-0.333342
253747,-0.333342
254086,-0.333342
254153,-0.333342
254160,-0.333342
254224,-0.333342
254479,-0.333342
254480,-0.333342
254592,-0.333342
254593,-0.333342
254607,-0.333342
254696,-0.333342
254697,-0.333342
255730,-0.333342
255737,-0.333342
255845,-0.333342
255846,-0.333342
255926,-0.333342
255954,-0.333342
255977,-0.333342
256010,-0.333342
256285,-0.333342
256291,-0.333342
256367,-0.333342
256369,-0.333342
256372,-0.333342
256436,-0.333342
256450,-0.333342
256463,-0.333342
256510,-0.333342
256515,-0.333342
256569,-0.333342
256882,-0.333342
256884,-0.333342
256885,-0.333342
256953,-0.333342
256966,-0.333342
257038,-0.333342
257040,-0.333342
257051,-0.333342
257274,-0.333342
257383,-0.333342
257398,-0.333342
257407,-0.333342
257500,-0.333342
257501,-0.333342
257573,-0.333342
257831,-0.333342
257832,-0.333342
257861,-0.333342
257901,-0.333342
257908,-0.333342
257942,-0.333342
259093,-0.333342
261777,-0.333342
262965,-0.333342
262972,-0.333342
262977,-0.333342
262980,-0.333342
262987,-0.333342
262988,-0.333342
262989,-0.333342
262992,-0.333342
263055,-0.333342
263209,-0.333342
263227,-0.333342
263231,-0.333342
263458,-0.333342
263547,-0.333342
264166,-0.333342
264260,-0.333342
264763,-0.333342
266311,-0.333342
266323,-0.333342
266363,-0.333342
266435,-0.333342
266447,-0.333342
266510,-0.333342
266548,-0.333342
266587,-0.333342
267076,-0.333342
267091,-0.333342
267095,-0.333342
267913,-0.333342
267925,-0.333342
268583,-0.333342
268694,-0.333342
268812,-0.333342
269179,-0.333342
269181,-0.333342
269278,-0.333342
269281,-0.333342
269282,-0.333342
269397,-0.333342
269407,-0.333342
269662,-0.333342
271187,-0.333342
271191,-0.333342
271221,-0.333342
271475,-0.333342
271610,-0.333342
271794,-0.333342
272056,-0.333342
272205,-0.333342
272791,-0.333342
272897,-0.333342
273077,-0.333342
274819,-0.333342
274823,-0.333342
275249,-0.333342
275437,-0.333342
275523,-0.333342
276392,-0.333342
276788,-0.333342
276791,-0.333342
276922,-0.333342
279225,-0.333342
279299,-0.333342
279912,-0.333342
279920,-0.333342
281241,-0.333342
281456,-0.333342
282034,-0.333342
282047,-0.333342
282078,-0.333342
282116,-0.333342
282539,-0.333342
282561,-0.333342
283271,-0.333342
283281,-0.333342
284713,-0.333342
285006,-0.333342
285590,-0.333342
286119,-0.333342
286861,-0.333342
286863,-0.333342
286897,-0.333342
286940,-0.333342
286998,-0.333342
288132,-0.333342
288432,-0.333342
288923,-0.333342
289037,-0.333342
289248,-0.333342
289280,-0.333342
289440,-0.333342
289574,-0.333342
289586,-0.333342
289619,-0.333342
290873,-0.333342
291020,-0.333342
291543,-0.333342
291549,-0.333342
291610,-0.333342
291627,-0.333342
291777,-0.333342
291908,-0.333342
292126,-0.333342
292128,-0.333342
292256,-0.333342
292257,-0.333342
292689,-0.333342
292797,-0.333342
293653,-0.333342
293931,-0.333342
293932,-0.333342
294101,-0.333342
294104,-0.333342
294199,-0.333342
294256,-0.333342
295097,-0.333342
295402,-0.333342
295407,-0.333342
295414,-0.333342
295420,-0.333342
295473,-0.333342
295479,-0.333342
295610,-0.333342
295622,-0.333342
295730,-0.333342
295799,-0.333342
295814,-0.333342
295816,-0.333342
295841,-0.333342
295859,-0.333342
295917,-0.333342
296299,-0.333342
296315,-0.333342
296901,-0.333342
297010,-0.333342
297055,-0.333342
297369,-0.333342
297611,-0.333342
297674,-0.333342
297688,-0.333342
297707,-0.333342
297942,-0.333342
298184,-0.333342
298208,-0.333342
298634,-0.333342
298636,-0.333342
298838,-0.333342
298982,-0.333342
299006,-0.333342
299624,-0.333342
300782,-0.333342
300973,-0.333342
300983,-0.333342
301021,-0.333342
301203,-0.333342
301317,-0.333342
301673,-0.333342
301821,-0.333342
301859,-0.333342
301919,-0.333342
303200,-0.333342
303202,-0.333342
303297,-0.333342
303397,-0.333342
303445,-0.333342
303484,-0.333342
303551,-0.333342
303609,-0.333342
304227,-0.333342
304228,-0.333342
304283,-0.333342
304561,-0.333342
305018,-0.333342
305197,-0.333342
305238,-0.333342
305435,-0.333342
305436,-0.333342
305513,-0.333342
306047,-0.333342
306117,-0.333342
306448,-0.333342
306450,-0.333342
306472,-0.333342
306613,-0.333342
307276,-0.333342
307313,-0.333342
307424,-0.333342
307475,-0.333342
308106,-0.333342
308660,-0.333342
309331,-0.333342
309391,-0.333342
309493,-0.333342
309502,-0.333342
309672,-0.333342
309801,-0.333342
309935,-0.333342
309948,-0.333342
310495,-0.333342
311861,-0.333342
313456,-0.333342
313462,-0.333342
314341,-0.333342
315040,-0.333342
316484,-0.333342
317563,-0.333342
317571,-0.333342
317969,-0.333342
318000,-0.333342
318221,-0.333342
318266,-0.333342
318338,-0.333342
319076,-0.333342
319431,-0.333342
319488,-0.333342
319497,-0.333342
319720,-0.333342
320383,-0.333342
320407,-0.333342
321009,-0.333342
322533,-0.333342
325136,-0.333342
325632,-0.333342
325633,-0.333342
325702,-0.333342
325796,-0.333342
325809,-0.333342
325965,-0.333342
325986,-0.333342
326091,-0.333342
326214,-0.333342
326230,-0.333342
326276,-0.333342
326321,-0.333342
326358,-0.333342
326944,-0.333342
327101,-0.333342
328131,-0.333342
328152,-0.333342
328483,-0.333342
328515,-0.333342
328683,-0.333342
329522,-0.333342
330256,-0.333342
330399,-0.333342
330572,-0.333342
330868,-0.333342
330956,-0.333342
330996,-0.333342
331708,-0.333342
332267,-0.333342
332795,-0.333342
332796,-0.333342
332983,-0.333342
333305,-0.333342
333486,-0.333342
333523,-0.333342
334071,-0.333342
334088,-0.333342
334367,-0.333342
334401,-0.333342
334453,-0.333342
335379,-0.333342
335398,-0.333342
335561,-0.333342
335604,-0.333342
335920,-0.333342
336464,-0.333342
336898,-0.333342
337003,-0.333342
337048,-0.333342
337058,-0.333342
337629,-0.333342
338088,-0.333342
338151,-0.333342
339787,-0.333342
340042,-0.333342
340403,-0.333342
340416,-0.333342
340456,-0.333342
340473,-0.333342
340554,-0.333342
341573,-0.333342
341578,-0.333342
341673,-0.333342
343385,-0.333342
343980,-0.333342
344259,-0.333342
345273,-0.333342
346057,-0.333342
346434,-0.333342
347754,-0.333342
348506,-0.333342
348508,-0.333342
348943,-0.333342
348954,-0.333342
348981,-0.333342
349170,-0.333342
349343,-0.333342
349510,-0.333342
350016,-0.333342
350336,-0.333342
350400,-0.333342
350485,-0.333342
350489,-0.333342
350603,-0.333342
353271,-0.333342
353363,-0.333342
353767,-0.333342
354014,-0.333342
354543,-0.333342
355072,-0.333342
355212,-0.333342
355251,-0.333342
356605,-0.333342
357774,-0.333342
358942,-0.333342
359196,-0.333342
359294,-0.333342
361615,-0.333342
361636,-0.333342
361938,-0.333342
362050,-0.333342
363033,-0.333342
363271,-0.333342
363317,-0.333342
363320,-0.333342
363477,-0.333342
365535,-0.333342
366090,-0.333342
366111,-0.333342
366144,-0.333342
367282,-0.333342
367474,-0.333342
368190,-0.333342
370060,-0.333342
370061,-0.333342
370174,-0.333342
370430,-0.333342
370758,-0.333342
371071,-0.333342
371089,-0.333342
371373,-0.333342
372216,-0.333342
372409,-0.333342
372789,-0.333342
373505,-0.333342
373633,-0.333342
373732,-0.333342
374240,-0.333342
374245,-0.333342
374889,-0.333342
375124,-0.333342
375190,-0.333342
375206,-0.333342
375642,-0.333342
375686,-0.333342
375721,-0.333342
376738,-0.333342
379399,-0.333342
379935,-0.333342
380048,-0.333342
380326,-0.333342
381303,-0.333342
381386,-0.333342
381426,-0.333342
381484,-0.333342
381486,-0.333342
383167,-0.333342
383363,-0.333342
383973,-0.333342
384624,-0.333342
385540,-0.333342
386009,-0.333342
386010,-0.333342
386054,-0.333342
386466,-0.333342
388444,-0.333342
390463,-0.333342
390464,-0.333342
390471,-0.333342
390474,-0.333342
390829,-0.333342
390842,-0.333342
390851,-0.333342
391272,-0.333342
391488,-0.333342
391521,-0.333342
391628,-0.333342
391687,-0.333342
391697,-0.333342
391835,-0.333342
392103,-0.333342
392111,-0.333342
393274,-0.333342
393674,-0.333342
394789,-0.333342
395195,-0.333342
395253,-0.333342
395519,-0.333342
395575,-0.333342
395689,-0.333342
395865,-0.333342
396591,-0.333342
396847,-0.333342
397379,-0.333342
397420,-0.333342
397534,-0.333342
398996,-0.333342
401554,-0.333342
402911,-0.333342
403101,-0.333342
403112,-0.333342
403384,-0.333342
403410,-0.333342
403425,-0.333342
403572,-0.333342
403718,-0.333342
404723,-0.333342
404901,-0.333342
404991,-0.333342
406028,-0.333342
406207,-0.333342
406345,-0.333342
406504,-0.333342
407443,-0.333342
407450,-0.333342
407627,-0.333342
407711,-0.333342
407834,-0.333342
407835,-0.333342
408463,-0.333342
408963,-0.333342
409004,-0.333342
412233,-0.333342
412271,-0.333342
412497,-0.333342
412605,-0.333342
412608,-0.333342
413520,-0.333342
414164,-0.333342
414313,-0.333342
415276,-0.333342
415282,-0.333342
415305,-0.333342
419471,-0.333342
419597,-0.333342
420306,-0.333342
420356,-0.333342
421784,-0.333342
421850,-0.333342
421884,-0.333342
422030,-0.333342
423801,-0.333342
423887,-0.333342
424154,-0.333342
424533,-0.333342
424967,-0.333342
425110,-0.333342
425535,-0.333342
425636,-0.333342
425638,-0.333342
425707,-0.333342
425775,-0.333342
425808,-0.333342
426407,-0.333342
426699,-0.333342
426854,-0.333342
427093,-0.333342
427198,-0.333342
427298,-0.333342
428121,-0.333342
428199,-0.333342
428721,-0.333342
429563,-0.333342
429773,-0.333342
430783,-0.333342
432593,-0.333342
433730,-0.333342
440051,-0.333342
440138,-0.333342
442434,-0.333342
442465,-0.333342
442833,-0.333342
442909,-0.333342
443111,-0.333342
443441,-0.333342
444105,-0.333342
444914,-0.333342
445031,-0.333342
446042,-0.333342
447011,-0.333342
447150,-0.333342
449063,-0.333342
449090,-0.333342
449149,-0.333342
449945,-0.333342
450802,-0.333342
452063,-0.333342
452262,-0.333342
453527,-0.333342
453588,-0.333342
453592,-0.333342
453713,-0.333342
453780,-0.333342
455370,-0.333342
455506,-0.333342
456274,-0.333342
456350,-0.333342
456554,-0.333342
456739,-0.333342
456788,-0.333342
457121,-0.333342
457966,-0.333342
458081,-0.333342
458206,-0.333342
458404,-0.333342
458418,-0.333342
458481,-0.333342
459146,-0.333342
459148,-0.333342
459946,-0.333342
460067,-0.333342
463599,-0.333342
463665,-0.333342
463796,-0.333342
464047,-0.333342
464136,-0.333342
464229,-0.333342
464590,-0.333342
464728,-0.333342
466242,-0.333342
466243,-0.333342
466244,-0.333342
466374,-0.333342
466514,-0.333342
466557,-0.333342
466569,-0.333342
467802,-0.333342
468102,-0.333342
468347,-0.333342
468918,-0.333342
469059,-0.333342
469068,-0.333342
469103,-0.333342
470592,-0.333342
470870,-0.333342
471955,-0.333342
472336,-0.333342
472728,-0.333342
472749,-0.333342
475054,-0.333342
475620,-0.333342
475631,-0.333342
476145,-0.333342
476150,-0.333342
476312,-0.333342
476338,-0.333342
477718,-0.333342
477840,-0.333342
478137,-0.333342
478283,-0.333342
479000,-0.333342
479101,-0.333342
479205,-0.333342
479486,-0.333342
479679,-0.333342
480406,-0.333342
480426,-0.333342
480452,-0.333342
480704,-0.333342
480705,-0.333342
480707,-0.333342
481774,-0.333342
481782,-0.333342
481896,-0.333342
482188,-0.333342
482356,-0.333342
482537,-0.333342
482540,-0.333342
482543,-0.333342
483397,-0.333342
484039,-0.333342
484225,-0.333342
